Item Id,Item Name,Monster,Components
74753,Valkyrie Blade 1,Rathian,"Rathian Scale [Rathian]
Rathian Shell [Rathian]
Rathian Webbing"
136193,Princess Rapier 1,Rathian,"Rathian Spike [Rathian]
Rathian Scale [Rathian]
Poison Sac"
328193,Queen's Longfire 1,Rathian,"Rathian Carapace [Rathian]
Rathian Spike+ [Rathian]
Rathian Webbing
Carbalite Ore"
460545,Valkyrie Fire 1,Rathian,"Rathian Scale [Rathian]
Rathian Shell [Rathian]
Gunpowder"
594433,Dragonmaiden Axe 1,Rathian,"Rathian Shell [Rathian]
Rathian Spike [Rathian]
Machalite Ore"
664065,Princess Panoply 1,Rathian,"Rathian Shell [Rathian]
Rathian Spike [Rathian]
Poison Sac"
854785,Valkyrie Chordmaker 1,Rathian,"Rathian Scale [Rathian]
Rathian Shell [Rathian]
Dragonite Ore"
986881,Dear Lutemis 1,Rathian,"Rathian Shell [Rathian]
Rathian Scale [Rathian]
Flame Sac"
345345,Crimson Bowgun 1,Redhelm Arzuros,"Redhelm Hunter I
Redhelm Pelt [Redhelm Arzuros]
Redhelm Shell [Redhelm Arzuros]
Arzuros Brace [Arzuros]"
546305,Crimson Maw 1,Redhelm Arzuros,"Redhelm Hunter I
Redhelm Pelt [Redhelm Arzuros]
Redhelm Shell [Redhelm Arzuros]
Arzuros Brace [Arzuros]"
608513,Crimson Axe 1,Redhelm Arzuros,"Redhelm Hunter I
Redhelm Pelt [Redhelm Arzuros]
Redhelm Shell [Redhelm Arzuros]
Arzuros Brace [Arzuros]"
738817,Crimson Bow 1,Redhelm Arzuros,"Redhelm Hunter I
Redhelm Pelt [Redhelm Arzuros]
Redhelm Shell [Redhelm Arzuros]
Arzuros Brace [Arzuros]"
808705,Crimson Daggers 1,Redhelm Arzuros,"Redhelm Hunter I
Redhelm Shell [Redhelm Arzuros]
Redhelm Pelt [Redhelm Arzuros]
Arzuros Brace [Arzuros]"
871681,Crimson Horn 1,Redhelm Arzuros,"Redhelm Hunter I
Redhelm Pelt [Redhelm Arzuros]
Redhelm Shell [Redhelm Arzuros]
Arzuros Brace [Arzuros]"
78593,Deadly Serpentblade 1,Remobra,"Remobra Hide [Remobra]
Striped Skin [Remobra]
Lightcrystal"
203521,Calamitous Portent 1,Remobra,"Remobra Hide [Remobra]
Striped Skin [Remobra]
Machalite Ore"
264449,Naag Serpentblade 1,Remobra,"Remobra Head [Remobra]
Remobra Hide [Remobra]
Iron Ore"
465921,Shotgun (Viper) 1,Remobra,"Remobra Hide [Remobra]
Striped Skin [Remobra]
Ioprey Fang [Ioprey]"
76545,Cataclysm Sword 1,Royal Ludroth,"Spongy Hide [Royal Ludroth]
R.Ludroth Claw [Royal Ludroth]
R.Ludroth Crest [Royal Ludroth]
Hercudrome"
141057,Royal Claw 1,Royal Ludroth,"Spongy Hide [Royal Ludroth]
R.Ludroth Claw [Royal Ludroth]
R.Ludroth Tail [Royal Ludroth]
Brute Bone"
207361,Ludroth Splashhammer 1,Royal Ludroth,"R.Ludroth Crest [Royal Ludroth]
Spongy Hide [Royal Ludroth]
Hydro Hide [Ludroth]
Monster Bone L"
273409,Spiral Lance 1,Royal Ludroth,"Spongy Hide [Royal Ludroth]
R.Ludroth Claw [Royal Ludroth]
R.Ludroth Crest [Royal Ludroth]
Monster Bone L"
468481,Royal Launcher 1,Royal Ludroth,"Spongy Hide [Royal Ludroth]
R.Ludroth Scale [Royal Ludroth]
Immature Sponge [Ludroth]"
536833,Drowning Shaft 1,Royal Ludroth,"R.Ludroth Crest [Royal Ludroth]
R.Ludroth Tail [Royal Ludroth]
Spongy Hide [Royal Ludroth]
Monster Bone M"
598017,Ludroth Axe 1,Royal Ludroth,"Spongy Hide [Royal Ludroth]
R.Ludroth Crest [Royal Ludroth]
R.Ludroth Tail [Royal Ludroth]
Vivid Fluid [Nibelsnarf]"
730113,Spongia Bow 1,Royal Ludroth,"Spongy Hide [Royal Ludroth]
R.Ludroth Crest [Royal Ludroth]
R.Ludroth Scale [Royal Ludroth]
Monster Bone M"
796417,Ludroth Pair 1,Royal Ludroth,"Spongy Hide [Royal Ludroth]
Immature Sponge [Ludroth]
R.Ludroth Crest [Royal Ludroth]
Brute Bone"
853249,Droth Drone 1,Royal Ludroth,"Spongy Hide [Royal Ludroth]
R.Ludroth Scale [Royal Ludroth]
R.Ludroth Claw [Royal Ludroth]
Thunderbug"
918529,Royal Bloom 1,Royal Ludroth,"Spongy Hide [Royal Ludroth]
R.Ludroth Crest [Royal Ludroth]
R.Ludroth Tail [Royal Ludroth]
Monster Bone M"
95489,Razor Cleaver 1,Rustrazor Ceanataur,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Heavy Ceanataur Leg [Shogun Ceanataur]
Ceanataur Cortex [Shogun Ceanataur]"
225281,Razor Smasher 1,Rustrazor Ceanataur,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Heavy Wyvern Scalp [Shogun Ceanataur]
Ceanataur Cortex [Shogun Ceanataur]"
289281,Razor Stinger 1,Rustrazor Ceanataur,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Ceanataur Hardclaw [Shogun Ceanataur]
Heavy Ceanataur Leg [Shogun Ceanataur]"
349953,Razor Piercer 1,Rustrazor Ceanataur,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Heavy Ceanataur Leg [Shogun Ceanataur]
Ceanataur Cortex [Shogun Ceanataur]"
551937,Razor Splitter 1,Rustrazor Ceanataur,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Ceanataur Hardclaw [Shogun Ceanataur]
Ceanataur Cortex [Shogun Ceanataur]"
813825,Razor Dissectors 1,Rustrazor Ceanataur,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Ceanataur Hardclaw [Shogun Ceanataur]
Ceanataur Cortex [Shogun Ceanataur]"
934657,Razor Reaper 1,Rustrazor Ceanataur,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Ceanataur Hardclaw [Shogun Ceanataur]
Heavy Ceanataur Leg [Shogun Ceanataur]"
999937,Razor Slasher 1,Rustrazor Ceanataur,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Ceanataur Hardclaw [Shogun Ceanataur]
Heavy Ceanataur Leg [Shogun Ceanataur]"
82945,Consummate Blade 1,Savage Deviljho,"Spattered Hide [Savage Deviljho]
Deviljho Tallfang [Deviljho]
Deviljho Scalp [Deviljho]"
212993,Consummate Hammer 1,Savage Deviljho,"Spattered Hide [Savage Deviljho]
Deviljho Tallfang [Deviljho]
Deviljho Hide [Deviljho]"
341505,Endless Famine 1,Savage Deviljho,"Spattered Hide [Savage Deviljho]
Deviljho Tallfang [Deviljho]
Deviljho Scale [Deviljho]"
473089,"Diregun Dementia"" 1""",Savage Deviljho,"Spattered Hide [Savage Deviljho]
Deviljho Scale [Deviljho]
Deviljho Tallfang [Deviljho]"
540929,Consummate Katana 1,Savage Deviljho,"Spattered Hide [Savage Deviljho]
Deviljho Tallfang [Deviljho]
Deviljho Scalp [Deviljho]"
603393,Saligia Vileaxe 1,Savage Deviljho,"Spattered Hide [Savage Deviljho]
Deviljho Tallfang [Deviljho]
Deviljho Talon [Deviljho]"
669953,Consummate Gunlance 1,Savage Deviljho,"Spattered Hide [Savage Deviljho]
Deviljho Tallfang [Deviljho]
Deviljho Tail [Deviljho]"
801793,Consummate Pair 1,Savage Deviljho,"Spattered Hide [Savage Deviljho]
Deviljho Tallfang [Deviljho]
Deviljho Hide [Deviljho]"
144385,Celestial Sword 1,Seltas,"Seltas Carapace [Seltas]
Seltas Innerwing [Seltas]
Earth Crystal"
199425,Accelerated Hammer 1,Seltas,"Seltas Carapace [Seltas]
Seltas Horn+ [Seltas]
Earth Crystal"
328705,Griffin's Charge 1,Seltas,"Seltas Horn+ [Seltas]
Seltas Carapace [Seltas]
Monster Broth
Carbalite Ore"
467201,Shell Shooter 1,Seltas,"Seltas Horn+ [Seltas]
Seltas Carapace [Seltas]
Altaroth Stomach [Altaroth]"
722689,Heat Haze 1,Seltas,"Seltas Carapace [Seltas]
Seltas Innerwing [Seltas]
Seltas Horn+ [Seltas]
Monster Fluid"
722945,Feminine Haze 1,Seltas,"Seltas Horn+ [Seltas]
Seltas Innerwing [Seltas]
Rare Scarab
Aqua Sac"
925441,Sect Happa 1,Seltas,"Seltas Innerwing [Seltas]
Seltas Carapace [Seltas]
Torrent Sac"
989697,Schildsect 1,Seltas,"Seltas Carapace [Seltas]
Seltas Innerwing [Seltas]
Torrent Sac"
144641,Cross Sword 1,Seltas Queen,"Hyper Hunter I
S.Queen Sharpclaw [Seltas Queen]
S.Queen Jaw [Seltas Queen]
Torrent Sac"
199681,Nitro Boost Hammer 1,Seltas Queen,"Hyper Hunter I
S.Queen Sharpclaw [Seltas Queen]
S.Queen Hardpectus [Seltas Queen]
King Scarab"
467457,Machine Strafer 1,Seltas Queen,"S.Queen Carapace [Seltas Queen]
S.Queen Hardpectus [Seltas Queen]
S.Queen Jaw [Seltas Queen]"
667649,Madame Butcher 1,Seltas Queen,"Hyper Hunter I
S.Queen Sharpclaw [Seltas Queen]
S.Queen Jaw [Seltas Queen]
S.Queen Carapace [Seltas Queen]"
925697,Trim Happa 1,Seltas Queen,"Hyper Hunter I
S.Queen Sharpclaw [Seltas Queen]
S.Queen Crescent [Seltas Queen]
S.Queen Hardpectus [Seltas Queen]"
989953,Dominisect 1,Seltas Queen,"Hyper Hunter I
S.Queen Sharpclaw [Seltas Queen]
S.Queen Hardpectus [Seltas Queen]
S.Queen Crescent [Seltas Queen]"
72961,Cheda Blade 1,Seregios,"Seregios Sunderer [Seregios]
Seregios Impaler [Seregios]
Seregios Bladescale [Seregios]"
137985,Naab Sword 1,Seregios,"Seregios Bladescale [Seregios]
Seregios Wingtalon [Seregios]
Airblade Shard [Seregios]"
204545,Matraca Hammer 1,Seregios,"Seregios Bladescale [Seregios]
Seregios Talon [Seregios]
Seregios Wingtalon [Seregios]"
270593,Harbah Lance 1,Seregios,"Seregios Impaler [Seregios]
Seregios Wingtalon [Seregios]
Airblade Shard [Seregios]"
335105,Sayyad Cannon 1,Seregios,"Seregios Bladescale [Seregios]
Airblade Shard [Seregios]
Machalite Ore"
335361,Seditious Cannon 1,Seregios,"Hyper Hunter II
Seregios Airblade [Seregios]
Seregios Scraper [Seregios]
Fucium Ore"
463617,Rasasa Bowgun 1,Seregios,"Seregios Bladescale [Seregios]
Seregios Talon [Seregios]
Seregios Sunderer [Seregios]"
463873,Seditious Shot 1,Seregios,"Hyper Hunter II
Seregios Slavescale [Seregios]
Seregios Scraper [Seregios]
Firecell Stone"
529665,Khanga Edge 1,Seregios,"Seregios Bladescale [Seregios]
Seregios Wingtalon [Seregios]
Monster Bone L"
593921,Aksa Switch 1,Seregios,"Seregios Sunderer [Seregios]
Airblade Shard [Seregios]
Seregios Bladescale [Seregios]"
659457,Jaya Gunlance 1,Seregios,"Seregios Bladescale [Seregios]
Airblade Shard [Seregios]
Seregios Impaler [Seregios]"
726017,Shalya Bow 1,Seregios,"Seregios Talon [Seregios]
Airblade Shard [Seregios]
Seregios Wingtalon [Seregios]"
726273,Seditious Arrow 1,Seregios,"Hyper Hunter II
Seregios Carver [Seregios]
Seregios Scraper [Seregios]
Seregios Impaler [Seregios]"
790273,Zakun Twins 1,Seregios,"Seregios Talon [Seregios]
Seregios Wingtalon [Seregios]
Airblade Shard [Seregios]"
852737,Vadya Muse 1,Seregios,"Seregios Talon [Seregios]
Airblade Shard [Seregios]
Seregios Sunderer [Seregios]"
919041,Altair 1,Seregios,"Seregios Bladescale [Seregios]
Seregios Impaler [Seregios]
Seregios Sunderer [Seregios]"
990465,Aslat Charger 1,Seregios,"Airblade Shard [Seregios]
Seregios Bladescale [Seregios]
Seregios Talon [Seregios]"
81409,L'Apothéose 1,Shagaru Magala,"S.Magala Caress [Shagaru Magala]
S.Magala Shell [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]"
146177,Le Détecteur 1,Shagaru Magala,"S.Magala Horn [Shagaru Magala]
S.Magala Caress [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]"
212225,Le Jugement 1,Shagaru Magala,"S.Magala Caress [Shagaru Magala]
S.Magala Shell [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]"
278017,L'Égide 1,Shagaru Magala,"S.Magala Horn [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]
S.Magala Shell [Shagaru Magala]"
339713,Le Désastre 1,Shagaru Magala,"S.Magala Scale+ [Shagaru Magala]
S.Magala Caress+ [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]
LR S. Magala Materials"
471553,La Lumière 1,Shagaru Magala,"S.Magala Scale+ [Shagaru Magala]
S.Magala Horn+ [Shagaru Magala]
S.Magala Caress [Shagaru Magala]
LR S. Magala Materials"
540417,La Justicière 1,Shagaru Magala,"S.Magala Scale [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]
S.Magala Horn [Shagaru Magala]"
601601,La Guillotine 1,Shagaru Magala,"S.Magala Caress [Shagaru Magala]
S.Magala Horn [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]"
669185,L'Onde 1,Shagaru Magala,"S.Magala Horn [Shagaru Magala]
S.Magala Caress [Shagaru Magala]
Pure Scale [Shagaru Magala]"
732929,Le Ravisseur 1,Shagaru Magala,"S.Magala Carapace [Shagaru Magala]
S.Magala Prismwing+ [Shagaru Magala]
S.Magala Horn [Shagaru Magala]
LR S. Magala Materials"
800769,Les Apôtres 1,Shagaru Magala,"S.Magala Caress [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]
S.Magala Shell [Shagaru Magala]"
865793,La Sépulture 1,Shagaru Magala,"S.Magala Shell [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]
Pure Scale [Shagaru Magala]"
927233,Le Traqueur 1,Shagaru Magala,"S.Magala Caress [Shagaru Magala]
S.Magala Shell [Shagaru Magala]
S.Magala Horn [Shagaru Magala]"
992257,L'Oppresseur 1,Shagaru Magala,"S.Magala Shell [Shagaru Magala]
S.Magala Caress [Shagaru Magala]
S.Magala Prismwing [Shagaru Magala]"
329217,Piercing Crab 1,Shogun Ceanataur,"Ceanataur Leg+ [Shogun Ceanataur]
Ceanataur Carapace [Shogun Ceanataur]
Ceanataur Claw [Shogun Ceanataur]
Monster Keenbone"
723969,Bear Blade Bow 1,Shogun Ceanataur,"Ceanataur Carapace [Shogun Ceanataur]
Ceanataur Claw+ [Shogun Ceanataur]
Small Ceanataur Shell [Ceanataur]
Monster Keenbone"
989441,Guardian Blade 1,Shogun Ceanataur,"Ceanataur Claw [Shogun Ceanataur]
Wyvern Scalp [Shogun Ceanataur]
Iron Ore"
72705,Rathalos Gleamsword 1,Silver Rathalos,"S.Rathalos Scale+ [Silver Rathalos]
S.Rathalos Tail [Silver Rathalos]
Rath Wingtalon
Rath Gleam"
209409,Leonid Starcrusher 1,Silver Rathalos,"S.Rathalos Carapace [Silver Rathalos]
S.Rathalos Scale+ [Silver Rathalos]
Rath Marrow
Rath Gleam"
276481,Silver Prominence 1,Silver Rathalos,"S.Rathalos Scale+ [Silver Rathalos]
Rathalos Scale+ [Rathalos]
S.Rathalos Tail [Silver Rathalos]
Rath Gleam"
473857,Silver Spartacus 1,Silver Rathalos,"S.Rathalos Carapace [Silver Rathalos]
S.Rathalos Tail [Silver Rathalos]
Rath Gleam
Novacrystal"
533249,"Wyvern Blade Pale"" 1""",Silver Rathalos,"S.Rathalos Scale+ [Silver Rathalos]
S.Rathalos Carapace [Silver Rathalos]
Inferno Sac
Rath Gleam"
597505,Rathsplicer 1,Silver Rathalos,"S.Rathalos Scale+ [Silver Rathalos]
S.Rathalos Tail [Silver Rathalos]
Rath Marrow
Rath Gleam"
660737,Silver Rook 1,Silver Rathalos,"S.Rathalos Tail [Silver Rathalos]
S.Rathalos Carapace [Silver Rathalos]
Rath Marrow
Rath Gleam"
734721,Hyperion 1,Silver Rathalos,"S.Rathalos Scale+ [Silver Rathalos]
S.Rathalos Carapace [Silver Rathalos]
Rath Gleam
Firecell Stone"
988929,Hellsire Blade 1,Silver Rathalos,"S.Rathalos Carapace [Silver Rathalos]
S.Rathalos Tail [Silver Rathalos]
Rath Marrow
Rath Gleam"
90881,Blazing Squall 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Blackfur [Silverwind Nargacuga]
Silverwind Scale [Silverwind Nargacuga]
Nargacuga Cutwing [Nargacuga]"
154369,Nightfall Edge 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Scale [Silverwind Nargacuga]
Silverwind Blackfur [Silverwind Nargacuga]
Narga Tailspike [Nargacuga]"
221697,Nightfall Hammer 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Blackfur [Silverwind Nargacuga]
Silverwind Scale [Silverwind Nargacuga]
Nargacuga Fang [Nargacuga]"
285953,Gale Stinger 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Blackfur [Silverwind Nargacuga]
Silverwind Scale [Silverwind Nargacuga]
Nargacuga Tail [Nargacuga]"
346625,Silverwind Sniper 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Scale [Silverwind Nargacuga]
Silverwind Blackfur [Silverwind Nargacuga]
Nargacuga Cutwing [Nargacuga]"
478977,Squall's Gaze 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Scale [Silverwind Nargacuga]
Silverwind Blackfur [Silverwind Nargacuga]
Nargacuga Fang [Nargacuga]"
547329,Nightfall Saber 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Blackfur [Silverwind Nargacuga]
Silverwind Scale [Silverwind Nargacuga]
Nargacuga Cutwing [Nargacuga]"
609793,Nightfall Axe 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Blackfur [Silverwind Nargacuga]
Silverwind Scale [Silverwind Nargacuga]
Nargacuga Cutwing [Nargacuga]"
676097,Nightfall Burst 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Scale [Silverwind Nargacuga]
Silverwind Blackfur [Silverwind Nargacuga]
Nargacuga Cutwing [Nargacuga]"
739841,Silverwind Bow 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Blackfur [Silverwind Nargacuga]
Silverwind Scale [Silverwind Nargacuga]
Nargacuga Cutwing [Nargacuga]"
809729,Nightfall Daggers 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Scale [Silverwind Nargacuga]
Silverwind Blackfur [Silverwind Nargacuga]
Nargacuga Cutwing [Nargacuga]"
872449,Nightfall Horn 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Blackfur [Silverwind Nargacuga]
Silverwind Scale [Silverwind Nargacuga]
Nargacuga Cutwing [Nargacuga]"
931585,Nightfall Scythe 1,Silverwind Nargacuga,"Silverwind Hunter I
Silverwind Scale [Silverwind Nargacuga]
Silverwind Blackfur [Silverwind Nargacuga]
Nargacuga Cutwing [Nargacuga]"
89857,Eostoclad 1,Snowbaron Lagombi,"Snowbaron Hunter I
Snowbaron Pelt [Snowbaron Lagombi]
Snowbaron Plastron [Snowbaron Lagombi]
Lagombi Iceclaw [Lagombi]"
345601,Eeostopen Burst 1,Snowbaron Lagombi,"Snowbaron Hunter I
Snowbaron Pelt [Snowbaron Lagombi]
Snowbaron Plastron [Snowbaron Lagombi]
Lagombi Ear [Lagombi]"
546561,Ebon Rabbit 1,Snowbaron Lagombi,"Snowbaron Hunter I
Snowbaron Plastron [Snowbaron Lagombi]
Snowbaron Pelt [Snowbaron Lagombi]
Lagombi Iceclaw [Lagombi]"
608769,Blackhare Axe 1,Snowbaron Lagombi,"Snowbaron Hunter I
Snowbaron Plastron [Snowbaron Lagombi]
Snowbaron Pelt [Snowbaron Lagombi]
Lagombi Ear [Lagombi]"
675073,Blackhare Gunlance 1,Snowbaron Lagombi,"Snowbaron Hunter I
Snowbaron Plastron [Snowbaron Lagombi]
Snowbaron Pelt [Snowbaron Lagombi]
Lagombi Ear [Lagombi]"
808961,Blackhare Daggers 1,Snowbaron Lagombi,"Snowbaron Hunter I
Snowbaron Pelt [Snowbaron Lagombi]
Snowbaron Plastron [Snowbaron Lagombi]
Lagombi Iceclaw [Lagombi]"
94721,Yaezakura 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Hardclaw [Mizutsune]
Mizutsune Purplefell [Mizutsune]"
157953,Kyoka Fugetsu 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Silkfin [Mizutsune]
Mizutsune Shard [Mizutsune]"
224769,Last Bastion 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Hardclaw [Mizutsune]
Mizutsune Shard [Mizutsune]"
288513,Hika Rakuyo 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Hardclaw [Mizutsune]
Mizutsune Shard [Mizutsune]"
349185,Bitter Breeze 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Shard [Mizutsune]
Mizutsune Silkfin [Mizutsune]"
481537,Dew on the Leaves 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Silkfin [Mizutsune]
Mizutsune Purplefell [Mizutsune]"
551425,Unsan Musho 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Hardclaw [Mizutsune]
Mizutsune Shard [Mizutsune]"
612865,Deep Yearning 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Hardclaw [Mizutsune]
Distilled Bubblefoam [Mizutsune]"
679425,Mumyo Joya 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Hardclaw [Mizutsune]
Mizutsune Silkfin [Mizutsune]"
742657,Perennial Winter 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Hardclaw [Mizutsune]
Mizutsune Silkfin [Mizutsune]"
813057,Impermanence 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Purplefell [Mizutsune]
Mizutsune Shard [Mizutsune]"
875777,Vagrant's Itinerary 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Hardclaw [Mizutsune]
Distilled Bubblefoam [Mizutsune]"
933889,Melancholy 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Hardclaw [Mizutsune]
Mizutsune Shard [Mizutsune]"
999169,Fugitive Hours 1,Soulseer Mizutsune,"Soulseer Hunter I
Soulseer Shard [Soulseer Mizutsune]
Mizutsune Silkfin [Mizutsune]
Mizutsune Hardclaw [Mizutsune]"
90113,Stonefist Pincer 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Claw [Stonefist Hermitaur]
Stonefist Shell [Stonefist Hermitaur]
Hermitaur Claw [Daimyo Hermitaur]"
221441,Pincher Hammer 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Shell [Stonefist Hermitaur]
Stonefist Claw [Stonefist Hermitaur]
Hermitaur Claw [Daimyo Hermitaur]"
285441,Stonefist Lance 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Claw [Stonefist Hermitaur]
Stonefist Shell [Stonefist Hermitaur]
Sm. Hermitaur Shell [Hermitaur]"
345857,Stonefist Buster 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Claw [Stonefist Hermitaur]
Stonefist Shell [Stonefist Hermitaur]
Decayed Crimson Horn [Daimyo Hermitaur]"
546817,Stonefist Cutter 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Claw [Stonefist Hermitaur]
Stonefist Shell [Stonefist Hermitaur]
Monster Bone L"
609025,Pincher Axe 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Shell [Stonefist Hermitaur]
Stonefist Claw [Stonefist Hermitaur]
Hermitaur Claw [Daimyo Hermitaur]"
675329,Pincher Cannon 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Claw [Stonefist Hermitaur]
Stonefist Shell [Stonefist Hermitaur]
Flame Sac"
739073,Stonefist Bow 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Shell [Stonefist Hermitaur]
Stonefist Claw [Stonefist Hermitaur]
Sm. Hermitaur Shell [Hermitaur]"
809217,Pincher Daggers 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Shell [Stonefist Hermitaur]
Stonefist Claw [Stonefist Hermitaur]
Decayed Crimson Horn [Daimyo Hermitaur]"
931329,Stonefist Caster 1,Stonefist Hermitaur,"Stonefist Hunter I
Stonefist Claw [Stonefist Hermitaur]
Stonefist Shell [Stonefist Hermitaur]
Decayed Crimson Horn [Daimyo Hermitaur]"
86017,Teostra Blade 1,Teostra,"Teostra Horn [Teostra]
Teostra Shell [Teostra]
Elder Dragon Blood"
149505,Teostra's Spada 1,Teostra,"Teostra Shell [Teostra]
Teostra Webbing [Teostra]
Elder Dragon Blood"
215041,Teostra Cratermaker 1,Teostra,"Teostra Shell [Teostra]
Teostra Mane [Teostra]
Fire Dragon Scale [Teostra]"
281089,Teostra's Howl 1,Teostra,"Teostra Tail [Teostra]
Teostra Shell [Teostra]
Elder Dragon Blood"
340481,Teostra's Artillery 1,Teostra,"Teostra Carapace [Teostra]
Fire Dragon Scale [Teostra]
Teostra Mane [Teostra]
Firestone"
527873,Imperial Saber 1,Teostra,"Fire Dragon Claw [Teostra]
Teostra Tail [Teostra]
Elder Dragon Blood"
605697,Teostra's Arx 1,Teostra,"Fire Dragon Claw [Teostra]
Teostra Webbing [Teostra]
Elder Dragon Blood"
733441,Bow of Hope & Valor 1,Teostra,"Teostra Shell [Teostra]
Teostra Mane [Teostra]
Fire Dragon Claw [Teostra]
Firestone"
811265,Exploding Blades 1,Teostra,"Pluto Stardust
Fire Dragon Scale+ [Teostra]
Teostra Powder [Teostra]
Elder Dragon Blood"
866305,Teostra's Tiple 1,Teostra,"Teostra Horn [Teostra]
Teostra Mane [Teostra]
Teostra Webbing [Teostra]
Teostra Tail [Teostra]"
994561,Teostra's Striker 1,Teostra,"Teostra Horn [Teostra]
Fire Dragon Scale [Teostra]
Elder Dragon Blood"
71681,Santoku Reaver 1,Tetsucabra,"Tetsucabra Claw [Tetsucabra]
Tetsucabra Shell [Tetsucabra]
Machalite Ore"
337665,Straw Drumcannon 1,Tetsucabra,"Tetsucabra Carapace [Tetsucabra]
Tetsucabra Claw+ [Tetsucabra]
Jumbo Bone
LR Tetsucabra Materials"
528641,Aikuchi 1,Tetsucabra,"Tetsucabra Tusks [Tetsucabra]
Tetsucabra Claw [Tetsucabra]
Machalite Ore"
591361,Reckless Hatchet 1,Tetsucabra,"Tetsucabra Tusks [Tetsucabra]
Tetsucabra Shell [Tetsucabra]
Jumbo Bone
Iron Ore"
657921,Red Devil Gunlance 1,Tetsucabra,"Tetsucabra Scale [Tetsucabra]
Tetsucabra Tusks [Tetsucabra]
Paddock Oil"
724737,Demon Helm Bow 1,Tetsucabra,"Tetsucabra Tusks+ [Tetsucabra]
Tetsucabra Scale+ [Tetsucabra]
Paddock Oil
LR Tetsucabra Materials"
